FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
18 - AUTO ELÉTRICA ELITE,38 - PROINVEST CORRETORA DE SEGUROS,42 - VET DOG CLÍNICA VETERINÁRIA, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 87 - GILDO MANTUAN E FAMÍLIA
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,34 - MEGA TEJOTÃO,47 - CHICÃO Representações, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 84 - CALÇADOS VIMA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,24
A,M,I,G,O
12 - MINISTÉRIO DOS COROINHAS e MINISTROS DA EUCARISTIA,      23 - MARIAH CASCÃO               - Odontopediatra -,43 - ARACOR CORRETORA DE SEGUROS, 79 - PAULO APÓSTOLO & FAMÍLIA, 91 - IN COMPANNY CONTABILIDADE
13 - WILLIAM DA CEMIG,30 - TRANSPORTES LEMES,48 - FERT GOTAS, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 93 - MARMORARIA VITTURI 
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,"36 - VALDIR, LEDA E FAMÍLIA",49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA," 75 - VALNIR, EDNA & FAMÍLIA",89 - ESCOLINHA DE FUTEBOL BATE BOLA
17 - HOME CARE ROSALUZ,40 - Funcionalmente - CENTRO DE TREINAMENTO, 58 - SINCOPEL GRÁFICA, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 100 - SICOOB ARACOOP
4- NUTRI_MAIS RAÇÕES,22 - RONALDO PETERNELLA E FAMÍLIA,47 - CHICÃO Representações, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 84 - CALÇADOS VIMA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,25
A,M,I,G,O
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,31 - ELÉTRICA JOMANA,47 - CHICÃO Representações, 66 - BÁRBARA MENDES DOCERIA, 83 - ARROZ VASCONCELLOS
10 - PAULO BOLSAS E CLEUDA,25 - AMAURI BATAGLINI E FAMÍLIA,  53 - ATACADÃO DOS TECIDOS, 62 - RETIFICADORA ARAGUARINA, 96 - ALB - ENERGIA SOLAR
17 - HOME CARE ROSALUZ,22 - RONALDO PETERNELLA E FAMÍLIA, 59 - FRANGO BROTÃO, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 93 - MARMORARIA VITTURI 
13 - WILLIAM DA CEMIG,39 - DROGARIA NOSSA SENHORA DA ABADIA, 60 - SAPATARIA GAROTTI          , 63 - PAPA TUDO SUPERMERCADO, 86 - CASA DE CARNES RESENDE
5- ANA CARRIJO STORS,27 - PEDRO MILTOM BATAGLINI,50 - FINAGRO, 79 - PAULO APÓSTOLO & FAMÍLIA, 82 - JAIME BATAGLINI E FAMÍLIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,26
A,M,I,G,O
7 - RESTAURANTE DO RUBÃO,39 - DROGARIA NOSSA SENHORA DA ABADIA,  53 - ATACADÃO DOS TECIDOS," 75 - VALNIR, EDNA & FAMÍLIA", 96 - ALB - ENERGIA SOLAR
17 - HOME CARE ROSALUZ,34 - MEGA TEJOTÃO,47 - CHICÃO Representações, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 83 - ARROZ VASCONCELLOS
18 - AUTO ELÉTRICA ELITE,40 - Funcionalmente - CENTRO DE TREINAMENTO,44 - TOUTTI PERFUMES, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 86 - CASA DE CARNES RESENDE
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,22 - RONALDO PETERNELLA E FAMÍLIA,41 - ELÉTRO VIGILÂNCIA, 63 - PAPA TUDO SUPERMERCADO, 97 - BRISATEC REFRIGERAÇÃO
16 - CARMEM COELHO E FAMÍLIA,27 - PEDRO MILTOM BATAGLINI,52 - SEPEL AUTO ELÉTRICA, 79 - PAULO APÓSTOLO & FAMÍLIA, 87 - GILDO MANTUAN E FAMÍLIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,27
A,M,I,G,O
4- NUTRI_MAIS RAÇÕES,28 - JP - DSIGNER EM GESSO, 60 - SAPATARIA GAROTTI          , 66 - BÁRBARA MENDES DOCERIA, 86 - CASA DE CARNES RESENDE
7 - RESTAURANTE DO RUBÃO,31 - ELÉTRICA JOMANA,48 - FERT GOTAS, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 87 - GILDO MANTUAN E FAMÍLIA
17 - HOME CARE ROSALUZ,25 - AMAURI BATAGLINI E FAMÍLIA,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 100 - SICOOB ARACOOP
18 - AUTO ELÉTRICA ELITE,22 - RONALDO PETERNELLA E FAMÍLIA,43 - ARACOR CORRETORA DE SEGUROS, 63 - PAPA TUDO SUPERMERCADO, 83 - ARROZ VASCONCELLOS
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,30 - TRANSPORTES LEMES,  56 - FÁTIMA BORDADOS , 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 98 - SUPERMERCADO NIQUELÂNDIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,28
A,M,I,G,O
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,"36 - VALDIR, LEDA E FAMÍLIA",42 - VET DOG CLÍNICA VETERINÁRIA," 75 - VALNIR, EDNA & FAMÍLIA", 98 - SUPERMERCADO NIQUELÂNDIA
20 - VAL OLIVEIRA,21 - PAPELARIA RESENDE, 58 - SINCOPEL GRÁFICA,71 - NOVA MORADA, 87 - GILDO MANTUAN E FAMÍLIA
8 - DOCES VALE DA BENÇÃO,     35 - MUSICAL OTONE,50 - FINAGRO, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 83 - ARROZ VASCONCELLOS
7 - RESTAURANTE DO RUBÃO,25 - AMAURI BATAGLINI E FAMÍLIA,43 - ARACOR CORRETORA DE SEGUROS, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 93 - MARMORARIA VITTURI 
13 - WILLIAM DA CEMIG,28 - JP - DSIGNER EM GESSO,52 - SEPEL AUTO ELÉTRICA, 63 - PAPA TUDO SUPERMERCADO, 84 - CALÇADOS VIMA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,29
A,M,I,G,O
19 - CHÁCARA SANTA BÁRBARA,21 - PAPELARIA RESENDE, 59 - FRANGO BROTÃO, 80 - GL CELULARES, 82 - JAIME BATAGLINI E FAMÍLIA
13 - WILLIAM DA CEMIG,38 - PROINVEST CORRETORA DE SEGUROS,  53 - ATACADÃO DOS TECIDOS, 65 - BIG FESTAS ( 34988767618 ), 100 - SICOOB ARACOOP
5- ANA CARRIJO STORS,25 - AMAURI BATAGLINI E FAMÍLIA,50 - FINAGRO," 75 - VALNIR, EDNA & FAMÍLIA", 83 - ARROZ VASCONCELLOS
17 - HOME CARE ROSALUZ,      23 - MARIAH CASCÃO               - Odontopediatra -,52 - SEPEL AUTO ELÉTRICA, 70 - HUGO SANCHES,95 - FAMÍLIA ALCEU LÁZARO
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,40 - Funcionalmente - CENTRO DE TREINAMENTO,43 - ARACOR CORRETORA DE SEGUROS,77 - ARAGUARI MOTO PEÇAS,89 - ESCOLINHA DE FUTEBOL BATE BOLA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,30
A,M,I,G,O
17 - HOME CARE ROSALUZ,34 - MEGA TEJOTÃO,52 - SEPEL AUTO ELÉTRICA,77 - ARAGUARI MOTO PEÇAS, 87 - GILDO MANTUAN E FAMÍLIA
20 - VAL OLIVEIRA,27 - PEDRO MILTOM BATAGLINI, 59 - FRANGO BROTÃO, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 82 - JAIME BATAGLINI E FAMÍLIA
4- NUTRI_MAIS RAÇÕES,29 - ROBERTO PETERNELLA E FAMÍLIA,  53 - ATACADÃO DOS TECIDOS, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 84 - CALÇADOS VIMA
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,40 - Funcionalmente - CENTRO DE TREINAMENTO,44 - TOUTTI PERFUMES, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS,95 - FAMÍLIA ALCEU LÁZARO
16 - CARMEM COELHO E FAMÍLIA,38 - PROINVEST CORRETORA DE SEGUROS,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 62 - RETIFICADORA ARAGUARINA, 96 - ALB - ENERGIA SOLAR
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,31
A,M,I,G,O
17 - HOME CARE ROSALUZ,34 - MEGA TEJOTÃO,47 - CHICÃO Representações, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 83 - ARROZ VASCONCELLOS
7 - RESTAURANTE DO RUBÃO,21 - PAPELARIA RESENDE, 60 - SAPATARIA GAROTTI          , 66 - BÁRBARA MENDES DOCERIA, 93 - MARMORARIA VITTURI 
18 - AUTO ELÉTRICA ELITE,25 - AMAURI BATAGLINI E FAMÍLIA,44 - TOUTTI PERFUMES," 75 - VALNIR, EDNA & FAMÍLIA", 87 - GILDO MANTUAN E FAMÍLIA
14 - PASTORAL MÃOS Á OBRA,38 - PROINVEST CORRETORA DE SEGUROS, 58 - SINCOPEL GRÁFICA, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 86 - CASA DE CARNES RESENDE
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,27 - PEDRO MILTOM BATAGLINI, 59 - FRANGO BROTÃO, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 84 - CALÇADOS VIMA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,32
A,M,I,G,O
17 - HOME CARE ROSALUZ,28 - JP - DSIGNER EM GESSO,41 - ELÉTRO VIGILÂNCIA, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 83 - ARROZ VASCONCELLOS
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,31 - ELÉTRICA JOMANA,  56 - FÁTIMA BORDADOS , 80 - GL CELULARES,89 - ESCOLINHA DE FUTEBOL BATE BOLA
4- NUTRI_MAIS RAÇÕES,27 - PEDRO MILTOM BATAGLINI,  53 - ATACADÃO DOS TECIDOS, 69 - CONFERÊNCIA SÃO JOÃO PAULO II,95 - FAMÍLIA ALCEU LÁZARO
20 - VAL OLIVEIRA,39 - DROGARIA NOSSA SENHORA DA ABADIA,42 - VET DOG CLÍNICA VETERINÁRIA," 75 - VALNIR, EDNA & FAMÍLIA", 100 - SICOOB ARACOOP
10 - PAULO BOLSAS E CLEUDA,21 - PAPELARIA RESENDE,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 91 - IN COMPANNY CONTABILIDADE
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,33
A,M,I,G,O
13 - WILLIAM DA CEMIG,34 - MEGA TEJOTÃO,  55 - TERÇO DOS HOMENS N. SRA. ABADIA,77 - ARAGUARI MOTO PEÇAS, 98 - SUPERMERCADO NIQUELÂNDIA
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",      23 - MARIAH CASCÃO               - Odontopediatra -,  56 - FÁTIMA BORDADOS ,71 - NOVA MORADA, 93 - MARMORARIA VITTURI 
14 - PASTORAL MÃOS Á OBRA,31 - ELÉTRICA JOMANA,52 - SEPEL AUTO ELÉTRICA, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 83 - ARROZ VASCONCELLOS
17 - HOME CARE ROSALUZ,39 - DROGARIA NOSSA SENHORA DA ABADIA,43 - ARACOR CORRETORA DE SEGUROS, 79 - PAULO APÓSTOLO & FAMÍLIA, 82 - JAIME BATAGLINI E FAMÍLIA
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,29 - ROBERTO PETERNELLA E FAMÍLIA, 60 - SAPATARIA GAROTTI          , 65 - BIG FESTAS ( 34988767618 ), 87 - GILDO MANTUAN E FAMÍLIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,34
A,M,I,G,O
5- ANA CARRIJO STORS,38 - PROINVEST CORRETORA DE SEGUROS, 60 - SAPATARIA GAROTTI          ,77 - ARAGUARI MOTO PEÇAS, 86 - CASA DE CARNES RESENDE
17 - HOME CARE ROSALUZ,28 - JP - DSIGNER EM GESSO,44 - TOUTTI PERFUMES, 79 - PAULO APÓSTOLO & FAMÍLIA,95 - FAMÍLIA ALCEU LÁZARO
20 - VAL OLIVEIRA,27 - PEDRO MILTOM BATAGLINI,42 - VET DOG CLÍNICA VETERINÁRIA, 65 - BIG FESTAS ( 34988767618 ), 91 - IN COMPANNY CONTABILIDADE
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,31 - ELÉTRICA JOMANA,48 - FERT GOTAS, 78 - AUTO PEÇAS E ELÉTRICA MARINGA,89 - ESCOLINHA DE FUTEBOL BATE BOLA
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",30 - TRANSPORTES LEMES,50 - FINAGRO, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 87 - GILDO MANTUAN E FAMÍLIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,35
A,M,I,G,O
13 - WILLIAM DA CEMIG,40 - Funcionalmente - CENTRO DE TREINAMENTO,42 - VET DOG CLÍNICA VETERINÁRIA, 63 - PAPA TUDO SUPERMERCADO, 86 - CASA DE CARNES RESENDE
4- NUTRI_MAIS RAÇÕES,     35 - MUSICAL OTONE, 58 - SINCOPEL GRÁFICA, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 84 - CALÇADOS VIMA
5- ANA CARRIJO STORS,28 - JP - DSIGNER EM GESSO,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 62 - RETIFICADORA ARAGUARINA, 93 - MARMORARIA VITTURI 
18 - AUTO ELÉTRICA ELITE,27 - PEDRO MILTOM BATAGLINI,41 - ELÉTRO VIGILÂNCIA, 70 - HUGO SANCHES,89 - ESCOLINHA DE FUTEBOL BATE BOLA
19 - CHÁCARA SANTA BÁRBARA,31 - ELÉTRICA JOMANA, 60 - SAPATARIA GAROTTI          , 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 87 - GILDO MANTUAN E FAMÍLIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,36
A,M,I,G,O
16 - CARMEM COELHO E FAMÍLIA,"36 - VALDIR, LEDA E FAMÍLIA", 60 - SAPATARIA GAROTTI          , 66 - BÁRBARA MENDES DOCERIA, 84 - CALÇADOS VIMA
20 - VAL OLIVEIRA,      23 - MARIAH CASCÃO               - Odontopediatra -,48 - FERT GOTAS, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 93 - MARMORARIA VITTURI 
5- ANA CARRIJO STORS,25 - AMAURI BATAGLINI E FAMÍLIA, 58 - SINCOPEL GRÁFICA, 69 - CONFERÊNCIA SÃO JOÃO PAULO II,89 - ESCOLINHA DE FUTEBOL BATE BOLA
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,21 - PAPELARIA RESENDE,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA,77 - ARAGUARI MOTO PEÇAS, 83 - ARROZ VASCONCELLOS
4- NUTRI_MAIS RAÇÕES,34 - MEGA TEJOTÃO,41 - ELÉTRO VIGILÂNCIA, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 100 - SICOOB ARACOOP
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,37
A,M,I,G,O
5- ANA CARRIJO STORS,39 - DROGARIA NOSSA SENHORA DA ABADIA,  55 - TERÇO DOS HOMENS N. SRA. ABADIA," 75 - VALNIR, EDNA & FAMÍLIA", 86 - CASA DE CARNES RESENDE
19 - CHÁCARA SANTA BÁRBARA,"36 - VALDIR, LEDA E FAMÍLIA",52 - SEPEL AUTO ELÉTRICA, 63 - PAPA TUDO SUPERMERCADO, 83 - ARROZ VASCONCELLOS
18 - AUTO ELÉTRICA ELITE,29 - ROBERTO PETERNELLA E FAMÍLIA, 58 - SINCOPEL GRÁFICA, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 96 - ALB - ENERGIA SOLAR
20 - VAL OLIVEIRA,30 - TRANSPORTES LEMES, 59 - FRANGO BROTÃO, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 100 - SICOOB ARACOOP
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,28 - JP - DSIGNER EM GESSO,  53 - ATACADÃO DOS TECIDOS, 80 - GL CELULARES, 98 - SUPERMERCADO NIQUELÂNDIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,38
A,M,I,G,O
7 - RESTAURANTE DO RUBÃO,"36 - VALDIR, LEDA E FAMÍLIA", 58 - SINCOPEL GRÁFICA, 80 - GL CELULARES, 87 - GILDO MANTUAN E FAMÍLIA
4- NUTRI_MAIS RAÇÕES,31 - ELÉTRICA JOMANA,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 66 - BÁRBARA MENDES DOCERIA,89 - ESCOLINHA DE FUTEBOL BATE BOLA
8 - DOCES VALE DA BENÇÃO,38 - PROINVEST CORRETORA DE SEGUROS,48 - FERT GOTAS, 62 - RETIFICADORA ARAGUARINA, 98 - SUPERMERCADO NIQUELÂNDIA
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",21 - PAPELARIA RESENDE,44 - TOUTTI PERFUMES, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 93 - MARMORARIA VITTURI 
17 - HOME CARE ROSALUZ,25 - AMAURI BATAGLINI E FAMÍLIA,52 - SEPEL AUTO ELÉTRICA, 63 - PAPA TUDO SUPERMERCADO, 84 - CALÇADOS VIMA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,39
A,M,I,G,O
10 - PAULO BOLSAS E CLEUDA,34 - MEGA TEJOTÃO, 58 - SINCOPEL GRÁFICA, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 100 - SICOOB ARACOOP
20 - VAL OLIVEIRA,28 - JP - DSIGNER EM GESSO,  55 - TERÇO DOS HOMENS N. SRA. ABADIA," 75 - VALNIR, EDNA & FAMÍLIA", 91 - IN COMPANNY CONTABILIDADE
14 - PASTORAL MÃOS Á OBRA,25 - AMAURI BATAGLINI E FAMÍLIA,48 - FERT GOTAS, 70 - HUGO SANCHES,89 - ESCOLINHA DE FUTEBOL BATE BOLA
16 - CARMEM COELHO E FAMÍLIA,40 - Funcionalmente - CENTRO DE TREINAMENTO,  56 - FÁTIMA BORDADOS , 65 - BIG FESTAS ( 34988767618 ), 84 - CALÇADOS VIMA
5- ANA CARRIJO STORS,38 - PROINVEST CORRETORA DE SEGUROS,  53 - ATACADÃO DOS TECIDOS,77 - ARAGUARI MOTO PEÇAS,95 - FAMÍLIA ALCEU LÁZARO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,40
A,M,I,G,O
19 - CHÁCARA SANTA BÁRBARA,     35 - MUSICAL OTONE,41 - ELÉTRO VIGILÂNCIA, 66 - BÁRBARA MENDES DOCERIA, 93 - MARMORARIA VITTURI 
8 - DOCES VALE DA BENÇÃO,34 - MEGA TEJOTÃO,50 - FINAGRO, 79 - PAULO APÓSTOLO & FAMÍLIA,89 - ESCOLINHA DE FUTEBOL BATE BOLA
4- NUTRI_MAIS RAÇÕES,      23 - MARIAH CASCÃO               - Odontopediatra -, 59 - FRANGO BROTÃO, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 86 - CASA DE CARNES RESENDE
5- ANA CARRIJO STORS,31 - ELÉTRICA JOMANA,52 - SEPEL AUTO ELÉTRICA, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 84 - CALÇADOS VIMA
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",22 - RONALDO PETERNELLA E FAMÍLIA,  56 - FÁTIMA BORDADOS , 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 100 - SICOOB ARACOOP
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,41
A,M,I,G,O
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,29 - ROBERTO PETERNELLA E FAMÍLIA,44 - TOUTTI PERFUMES, 66 - BÁRBARA MENDES DOCERIA, 86 - CASA DE CARNES RESENDE
19 - CHÁCARA SANTA BÁRBARA,34 - MEGA TEJOTÃO, 58 - SINCOPEL GRÁFICA, 79 - PAULO APÓSTOLO & FAMÍLIA, 100 - SICOOB ARACOOP
13 - WILLIAM DA CEMIG,40 - Funcionalmente - CENTRO DE TREINAMENTO,43 - ARACOR CORRETORA DE SEGUROS, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 91 - IN COMPANNY CONTABILIDADE
4- NUTRI_MAIS RAÇÕES,28 - JP - DSIGNER EM GESSO,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA," 75 - VALNIR, EDNA & FAMÍLIA", 83 - ARROZ VASCONCELLOS
14 - PASTORAL MÃOS Á OBRA,30 - TRANSPORTES LEMES,42 - VET DOG CLÍNICA VETERINÁRIA, 62 - RETIFICADORA ARAGUARINA, 93 - MARMORARIA VITTURI 
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,42
A,M,I,G,O
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,21 - PAPELARIA RESENDE,42 - VET DOG CLÍNICA VETERINÁRIA, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 93 - MARMORARIA VITTURI 
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",40 - Funcionalmente - CENTRO DE TREINAMENTO,41 - ELÉTRO VIGILÂNCIA, 80 - GL CELULARES, 82 - JAIME BATAGLINI E FAMÍLIA
5- ANA CARRIJO STORS,22 - RONALDO PETERNELLA E FAMÍLIA,50 - FINAGRO, 62 - RETIFICADORA ARAGUARINA, 86 - CASA DE CARNES RESENDE
13 - WILLIAM DA CEMIG,30 - TRANSPORTES LEMES, 58 - SINCOPEL GRÁFICA, 79 - PAULO APÓSTOLO & FAMÍLIA, 96 - ALB - ENERGIA SOLAR
10 - PAULO BOLSAS E CLEUDA,34 - MEGA TEJOTÃO,47 - CHICÃO Representações, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 100 - SICOOB ARACOOP
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,43
A,M,I,G,O
10 - PAULO BOLSAS E CLEUDA,28 - JP - DSIGNER EM GESSO,43 - ARACOR CORRETORA DE SEGUROS, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 96 - ALB - ENERGIA SOLAR
18 - AUTO ELÉTRICA ELITE,      23 - MARIAH CASCÃO               - Odontopediatra -,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 83 - ARROZ VASCONCELLOS
8 - DOCES VALE DA BENÇÃO,25 - AMAURI BATAGLINI E FAMÍLIA, 59 - FRANGO BROTÃO, 62 - RETIFICADORA ARAGUARINA,89 - ESCOLINHA DE FUTEBOL BATE BOLA
13 - WILLIAM DA CEMIG,40 - Funcionalmente - CENTRO DE TREINAMENTO,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 63 - PAPA TUDO SUPERMERCADO, 86 - CASA DE CARNES RESENDE
17 - HOME CARE ROSALUZ,29 - ROBERTO PETERNELLA E FAMÍLIA,48 - FERT GOTAS,71 - NOVA MORADA, 93 - MARMORARIA VITTURI 
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,44
A,M,I,G,O
20 - VAL OLIVEIRA,40 - Funcionalmente - CENTRO DE TREINAMENTO, 58 - SINCOPEL GRÁFICA, 80 - GL CELULARES, 82 - JAIME BATAGLINI E FAMÍLIA
14 - PASTORAL MÃOS Á OBRA,34 - MEGA TEJOTÃO,42 - VET DOG CLÍNICA VETERINÁRIA,71 - NOVA MORADA, 93 - MARMORARIA VITTURI 
8 - DOCES VALE DA BENÇÃO,"36 - VALDIR, LEDA E FAMÍLIA",  56 - FÁTIMA BORDADOS , 62 - RETIFICADORA ARAGUARINA, 100 - SICOOB ARACOOP
13 - WILLIAM DA CEMIG,38 - PROINVEST CORRETORA DE SEGUROS,  53 - ATACADÃO DOS TECIDOS, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 91 - IN COMPANNY CONTABILIDADE
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,     35 - MUSICAL OTONE,41 - ELÉTRO VIGILÂNCIA, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 86 - CASA DE CARNES RESENDE
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,45
A,M,I,G,O
13 - WILLIAM DA CEMIG,30 - TRANSPORTES LEMES,47 - CHICÃO Representações," 75 - VALNIR, EDNA & FAMÍLIA", 91 - IN COMPANNY CONTABILIDADE
4- NUTRI_MAIS RAÇÕES,22 - RONALDO PETERNELLA E FAMÍLIA, 58 - SINCOPEL GRÁFICA, 63 - PAPA TUDO SUPERMERCADO, 86 - CASA DE CARNES RESENDE
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,"36 - VALDIR, LEDA E FAMÍLIA",44 - TOUTTI PERFUMES, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 97 - BRISATEC REFRIGERAÇÃO
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,27 - PEDRO MILTOM BATAGLINI,  55 - TERÇO DOS HOMENS N. SRA. ABADIA,77 - ARAGUARI MOTO PEÇAS, 84 - CALÇADOS VIMA
19 - CHÁCARA SANTA BÁRBARA,39 - DROGARIA NOSSA SENHORA DA ABADIA, 59 - FRANGO BROTÃO, 79 - PAULO APÓSTOLO & FAMÍLIA, 100 - SICOOB ARACOOP
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,46
A,M,I,G,O
8 - DOCES VALE DA BENÇÃO,     35 - MUSICAL OTONE,52 - SEPEL AUTO ELÉTRICA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC,89 - ESCOLINHA DE FUTEBOL BATE BOLA
